adaptationTemperature,tt,treatment,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,Skew,Kurt,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0551-1476,1396.694,75.83,10.088,79,39,100,1340.705,500.294,1340.94,500.057,145.385,1315.455,482.727,53.636,36.364,53.855,33.021,18.696,0.83,56.077,77,-0.371,-0.239,1447,560,16.966,34.557,1.631,0.613,0.967
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0836-1763,1131.405,65.486,11.31,64,28,92,1601.847,761.204,1602.14,761.14,135.633,1578.182,743.636,49.091,32.727,50.528,28.51,163.588,0.773,50.86,66,-0.515,0.221,1737,827,155.726,30.136,1.772,0.564,0.948
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0890-1782,1345.455,66.886,9.903,70,24,95,1620.823,810.465,1621.071,810.375,141.84,1601.818,784.545,36.364,50,50.958,33.617,71.829,0.84,52.672,68,-0.719,0.852,1772,917,68.749,34.616,1.516,0.66,0.963
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1340-1853,1058.678,58.483,8.38,64,28,82,1686.145,1219.136,1686.229,1219.24,128.581,1661.818,1200.909,45.455,34.545,46.989,28.686,26.266,0.805,48.829,59,-0.506,0.472,1828,1352,24.179,30.085,1.638,0.61,0.956
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1171-1293,1292.562,73.763,9.676,72,32,100,1176.274,1065.386,1176.469,1064.994,141.84,1159.091,1039.091,33.636,50.909,52.182,31.538,77.955,0.807,52.946,75,-0.784,1.01,1287,1199,74.055,32.805,1.655,0.604,0.957
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1213-1241,1040.496,74.207,8.764,78,46,97,1128.142,1102.756,1128.121,1102.991,126.542,1111.818,1080.909,33.636,44.545,46.874,28.263,62.374,0.817,48.001,75,-0.455,0.361,1231,1238,65.376,29.679,1.658,0.603,0.959
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1305-1189,1102.479,65.435,8.333,62,34,89,1080.423,1185.322,1080.35,1185.576,140.737,1069.091,1158.182,24.545,57.273,58.397,24.037,83.289,0.699,58.67,66,-0.112,-0.06,1181,1337,77.471,24.545,2.429,0.412,0.967
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1200-1118,1361.983,72.243,8.805,72,42,96,1016.096,1092.579,1016.021,1092.348,142.373,998.182,1066.364,36.364,50,52.062,33.309,111.163,0.844,54.196,73,-0.347,-0.13,1108,1173,112.694,34.557,1.563,0.64,0.97
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0852-0998,1554.545,83.015,9.776,87,49,109,906.968,775.442,906.755,775.225,157.048,883.636,750,47.273,49.091,57.767,34.263,133.55,0.792,59.641,84,-0.219,-0.343,977,825,127.569,36.56,1.686,0.593,0.963
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0653-1069,1265.289,80.658,12.819,82,39,113,971.263,593.651,971.577,593.652,138.516,952.727,570.909,38.182,45.455,49.956,32.249,119.521,0.829,51.273,82,-0.37,-0.312,1051,629,127.073,32.931,1.549,0.646,0.964
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:0357-0381,915.702,63.736,6.046,66,44,84,345.756,323.892,346.176,323.787,125.789,321.818,310.909,50,27.273,49.755,23.433,14.781,0.727,51.176,64,-0.038,0.172,354,363,12.308,25.153,2.123,0.471,0.944
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_302.0.png:1318-0506,1069.421,54.862,6.853,54,31,78,460.308,1199.027,460.381,1199.225,132.529,439.091,1180,42.727,37.273,48.626,28.002,144.457,0.765,50,55,-0.319,0.042,486,1302,143.13,29.679,1.737,0.576,0.942
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0134-0836,1030.579,66.167,8.151,66,38,93,759.734,121.944,759.915,121.855,132.4,734.545,109.091,51.818,26.364,53.285,24.626,9.979,0.739,53.582,66,-0.14,0.08,808,143,14.744,25.798,2.164,0.462,0.957
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0187-1221,1053.719,67.644,11.058,70,28,98,1110.743,169.686,1110.91,169.576,134.126,1094.545,145.455,30.909,50,53.158,25.239,109.594,0.736,53.521,69,-0.438,0.198,1212,160,110.898,26.381,2.106,0.475,0.957
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0322-1193,1305.785,72.659,10.908,77,36,98,1086.538,292.604,1086.981,292.672,140.022,1061.818,273.636,46.364,39.091,49.95,33.285,146.121,0.837,53.009,74,-0.504,0.236,1168,308,149.036,34.713,1.501,0.666,0.964
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0293-1283,848.76,71.611,9.843,74,39,102,1164.603,267.314,1164.728,267.132,122.152,1145.455,250,41.818,33.636,46.787,23.098,142.758,0.715,49.677,73,-0.266,-0.157,1261,278,145.437,24.962,2.026,0.494,0.928
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0123-1513,1034.711,65.677,7.65,69,44,86,1375.487,111.701,1375.474,111.666,127.166,1355.455,94.545,40.909,35.455,47.77,27.578,32.693,0.804,49.276,66,-0.172,-0.227,1491,140,37.504,27.626,1.732,0.577,0.963
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0405-1696,1068.595,66.888,11.13,67,12,93,1543.181,368.573,1543.294,368.425,143.567,1516.364,352.727,51.818,31.818,53.237,25.557,160.193,0.651,54.923,68,-1.106,2.4,1669,389,155.556,28.764,2.083,0.48,0.915
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0835-1763,1151.24,66.408,11.273,69,23,91,1602.539,760.656,1602.833,760.625,134.347,1579.091,743.636,48.182,31.818,49.04,29.89,169.506,0.802,49.834,68,-0.583,0.445,1737,830,165.203,31.175,1.641,0.609,0.95
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0849-1471,1470.248,77.398,9.782,82,42,106,1336.833,772.601,1336.843,772.305,148.672,1320,745.455,35.455,52.727,54.558,34.312,102.598,0.836,56.077,78,-0.216,-0.137,1458,820,109.904,35.455,1.59,0.629,0.971
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0715-1364,1094.215,78.348,11.898,82,38,106,1239.972,648.637,1240.223,648.535,133.906,1226.364,624.545,28.182,51.818,51.085,27.272,84.752,0.767,52.46,80,-0.506,-0.027,1359,744,81.027,28.182,1.873,0.534,0.957
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:1168-1314,1167.769,71.747,9.036,77,42,95,1194.578,1060.888,1194.688,1061.172,133.685,1178.182,1039.091,32.727,45.455,46.429,32.024,104.311,0.821,48.956,72,-0.349,0.021,1297,1147,121.329,32.727,1.45,0.69,0.961
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:1279-1239,1100,67.483,8.074,64,42,91,1125.802,1161.517,1125.745,1161.83,139.14,1113.636,1135.455,26.364,55.455,55.741,25.126,84.523,0.714,56.349,67,-0.11,-0.188,1233,1310,79.778,26.364,2.218,0.451,0.96
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0987-1025,1307.438,77.724,9.291,80,46,105,932.981,897.491,933.122,897.13,138.737,914.545,872.727,35.455,49.091,49.928,33.342,71.467,0.854,51.498,78,-0.206,-0.122,1018,1014,69.326,34.588,1.497,0.668,0.967
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0724-0964,1325.62,85.423,9.532,90,47,111,876.703,658.267,876.64,658.564,143.035,854.545,635.455,43.636,45.455,54.231,31.123,50.688,0.814,54.742,86,-0.47,0.422,946,749,54.462,32.141,1.742,0.574,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0668-0924,782.645,90.129,7.851,93,56,108,841.083,607.935,841.061,607.855,114.971,819.091,594.545,42.727,26.364,43.976,22.66,160.336,0.744,46.435,91,-0.665,0.833,901,658,156.949,24.14,1.941,0.515,0.945
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:1324-0409,1015.702,51.166,6.053,51,32,68,372.366,1203.662,372.301,1203.62,127.074,350,1186.364,43.636,34.545,48.231,26.813,31.295,0.79,49.735,51,-0.169,-0.452,385,1339,30.784,28.866,1.799,0.556,0.949
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:1059-0282,1257.025,51.536,7.197,53,31,72,258.305,962.757,258.359,962.848,140.334,230.909,946.364,51.818,32.727,51.711,30.951,6.252,0.802,53.358,52,-0.13,-0.135,254,1066,13.799,32.727,1.671,0.599,0.962
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:1179-0176,1234.711,44.088,7.521,48,15,62,160.764,1071.955,160.185,1072.134,144.815,131.818,1058.182,56.364,28.182,56.662,27.745,178.04,0.74,57.092,44,-0.327,0.167,145,1172,170.838,28.182,2.042,0.49,0.96
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_422.0.png:0536-0220,1197.521,51.655,8.495,51,23,80,200.132,487.673,200.26,488.036,141.84,182.727,461.818,34.545,51.818,55.452,27.497,113.524,0.748,56.525,52,-0.11,0.04,204,508,117.801,28.748,2.017,0.496,0.962
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0364-0162,1289.256,47.988,7.32,51,22,70,147.944,333.665,147.813,333.567,152.749,131.818,300.909,30.909,60,57.853,28.374,85.436,0.694,60.247,48,-0.294,-0.037,162,397,84.806,30.909,2.039,0.49,0.938
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0477-0151,1595.868,49.225,6.918,51,20,74,137.168,432.906,137.139,432.907,156.736,118.182,405.455,39.091,57.273,56.334,36.069,74.952,0.816,58.691,49,-0.254,0.566,142,509,73.811,37.924,1.562,0.64,0.96
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0448-0313,1261.983,57.929,7.329,56,34,80,284.662,407.759,284.539,407.75,140.775,264.545,384.545,40.909,45.455,51.849,30.99,130.862,0.8,54.005,58,-0.043,-0.074,294,424,126.098,32.784,1.673,0.598,0.957
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0504-0642,996.694,74.739,7.785,77,52,96,582.744,458.878,582.971,459.015,129.113,561.818,440.909,44.545,35.455,50.516,25.121,144.372,0.751,51.946,75,-0.157,-0.302,619,489,147.144,26.999,2.011,0.497,0.949
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:1188-0791,1217.355,73.593,8.299,73,38,96,719.035,1079.145,719.116,1079.299,139.269,703.636,1053.636,30.909,52.727,51.7,29.98,99.437,0.789,53.505,75,-0.664,0.551,784,1159,99.782,30.909,1.724,0.58,0.95
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0337-0863,1485.95,75.28,8.864,79,42,99,784.471,305.362,784.554,305.342,155.321,767.273,277.273,35.455,58.182,59.545,31.774,74.283,0.774,60.692,76,-0.29,0.036,853,369,73.465,32.967,1.874,0.534,0.961
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0259-0868,1375.207,72.525,8.695,74,43,96,789.265,235.755,789.655,235.717,147.074,764.545,216.364,50,38.182,54,32.425,153.022,0.799,56.983,73,-0.117,-0.204,842,244,146.056,34.498,1.665,0.6,0.961
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0389-1088,1299.174,75.303,8.632,72,46,100,990.645,353.027,990.616,352.989,145.036,961.818,338.182,55.455,30.909,55.372,29.874,170.682,0.776,57.568,75,-0.054,-0.048,1058,378,164.427,30.909,1.854,0.54,0.964
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0736-1033,1417.355,84.468,9.142,86,51,109,940.178,670.694,940.334,670.586,146.983,920,643.636,38.182,51.818,53.966,33.44,62.398,0.824,56.158,85,-0.383,0.1,1019,763,60.945,35.371,1.614,0.62,0.967
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0783-1034,676.86,80.437,13.796,82,27,110,940.667,711.906,940.702,711.739,110.619,921.818,694.545,36.364,35.455,46.365,18.587,135.861,0.695,45.754,82,-0.85,1.271,1018,764,130.972,18.642,2.494,0.401,0.945
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0793-1138,1008.264,78.696,11.16,77,37,111,1034.708,719.39,1034.838,719.468,138.699,1022.727,693.636,24.545,55.455,56.341,22.786,86.822,0.659,55.929,79,-0.402,0.732,1132,824,82.528,24.545,2.473,0.404,0.948
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0595-1126,1314.05,81.095,10.768,80,41,112,1024.609,541.918,1024.786,541.792,140.775,1004.545,517.273,38.182,48.182,51.195,32.681,60.878,0.833,53.335,82,-0.308,-0.053,1113,621,60.376,34.135,1.567,0.638,0.963
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0462-1281,1574.38,78.22,9.577,80,46,105,1165.82,419.995,1165.647,419.844,172.346,1134.545,401.818,60,36.364,58.564,34.229,178.905,0.666,60.555,79,-0.226,-0.144,1248,459,172.235,36.214,1.711,0.584,0.952
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0430-1453,1089.256,73.692,8.737,72,46,98,1321.071,391.423,1321.341,391.309,135.633,1297.273,373.636,48.182,34.545,52.646,26.344,25.71,0.744,53.79,74,-0.256,-0.223,1428,443,30.466,28.106,1.998,0.5,0.939
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0271-1488,735.537,61.94,11.765,54,23,90,1352.767,245.944,1352.829,245.609,102.868,1340,228.182,25.455,36.364,36.444,25.697,84.625,0.873,36.77,63,-0.369,-0.235,1485,291,81.469,25.455,1.418,0.705,0.962
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0409-1795,1243.802,64.886,9.67,67,6,94,1631.466,371.253,1631.533,371.565,140.114,1616.364,346.364,31.818,51.818,53.909,29.376,72.947,0.796,55.223,66,-0.763,2.651,1783,438,69.775,30.844,1.835,0.545,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0503-1646,1215.702,67.187,10.832,70,20,97,1496.892,456.869,1496.956,456.725,132.308,1473.636,440,45.455,34.545,45.693,33.875,168.875,0.873,47.456,68,-0.59,0.771,1621,493,163.301,34.545,1.349,0.741,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0757-1698,1109.917,66.698,10.322,67,23,94,1543.537,687.578,1543.972,687.206,134.476,1521.818,668.182,44.545,40,51.639,27.367,38.907,0.771,51.682,67,-0.676,1.115,1676,776,39.289,28.272,1.887,0.53,0.953
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0807-1717,1259.504,69.125,10.361,66,33,99,1561.596,734.114,1561.512,734.107,144.632,1536.364,716.364,49.091,34.545,48.764,32.886,15.962,0.757,50.714,70,-0.424,0.025,1690,816,14.534,34.396,1.483,0.674,0.951
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0987-1735,1320.661,68.597,9.886,72,26,97,1576.978,897.146,1577.426,897.006,142.061,1553.636,878.182,48.182,39.091,51.285,32.788,30.543,0.822,53.69,70,-0.492,0.559,1710,1001,28.301,33.832,1.564,0.639,0.959
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:0884-1336,1361.983,75.945,9.577,72,42,101,1214.552,805.714,1214.824,805.76,161.787,1190,777.273,49.091,53.636,67.073,25.854,131.674,0.654,67.866,76,-0.189,0.309,1313,855,129.019,27.47,2.594,0.385,0.952
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:1238-1361,953.719,70.855,8.193,69,40,93,1238.626,1126.344,1238.706,1126.417,125.477,1217.273,1107.273,40.909,37.273,49.22,24.671,41.244,0.761,50.403,71,-0.423,0.597,1340,1257,39.144,25.713,1.995,0.501,0.958
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:1281-1562,1242.149,65.984,9.442,69,30,91,1419.976,1165.368,1420.229,1165.367,139.048,1401.818,1141.818,37.273,46.364,51.449,30.74,119.692,0.807,53.474,67,-0.446,0.226,1545,1256,125.311,31.712,1.674,0.597,0.964
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_62.0.png:1379-1465,1359.504,64.3,9.817,64,24,86,1330.561,1253.818,1330.772,1254.05,147.515,1304.545,1236.364,55.455,34.545,53.623,32.28,170.115,0.785,56.517,65,-0.734,0.848,1435,1374,168.871,33.955,1.661,0.602,0.959
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0785-0096,988.43,46.27,6.439,43,27,67,86.119,715.726,85.905,715.543,133.373,71.818,689.091,30.909,49.091,52.439,23.999,112.914,0.698,53.721,46,0.009,-0.276,82,758,113.962,26.551,2.185,0.458,0.944
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1141-0128,1263.636,42.806,7.576,43,14,63,115.785,1037.112,115.541,1037.752,145.036,101.818,1009.091,29.091,57.273,56.984,28.234,83.285,0.755,58.302,43,-0.375,0.108,120,1173,79.216,29.091,2.018,0.495,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1403-0253,1054.545,41.197,5.622,43,25,61,230.002,1275.894,229.989,1275.854,127.827,212.727,1253.636,34.545,44.545,46.699,28.752,118.03,0.811,48.387,42,-0.23,0.018,239,1380,115.602,30.898,1.624,0.616,0.955
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1356-0681,906.612,58.957,6.473,58,41,80,620.009,1233.51,620.105,1233.553,122.905,598.182,1215.455,41.818,34.545,47.881,24.109,37.219,0.754,49.677,59,-0.034,-0.037,658,1372,34.563,25.491,1.986,0.504,0.949
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1190-0791,1199.174,73.949,8.403,75,41,94,719.311,1081.461,719.419,1081.613,137.23,703.636,1057.273,31.818,50,50.499,30.235,104.067,0.8,51.746,75,-0.824,0.878,782,1163,108.435,31.347,1.67,0.599,0.952
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0995-0751,1337.19,70.433,9.25,67,40,93,683.275,904.329,683.33,904.329,143.659,661.818,882.727,42.727,44.545,52,32.742,131.018,0.814,54.242,71,-0.114,-0.31,730,971,129.56,34.713,1.588,0.63,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1397-0922,1197.521,61.894,7.514,64,36,83,839.005,1269.857,838.734,1269.59,143.788,815.455,1248.182,45.455,44.545,56.612,26.933,133.605,0.728,57.983,62,-0.189,0.143,899,1373,131.186,28.284,2.102,0.476,0.956
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1025-1075,1257.025,74.509,10.659,77,36,106,977.104,932.178,977.177,932.376,134.88,959.091,909.091,36.364,45.455,47.245,33.877,67.375,0.868,48.49,75,-0.285,0.208,1061,1048,59.589,34.766,1.395,0.717,0.966
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1052-1146,1298.347,76.232,9.539,77,44,104,1041.197,957.506,1041.32,957.384,140.517,1025.455,932.727,32.727,48.182,51.824,31.898,107.3,0.826,53.69,77,-0.427,-0.131,1131,1026,118.301,32.727,1.625,0.616,0.973
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0682-0944,1357.025,83.839,10.255,82,50,112,858.518,619.743,858.342,619.63,148.801,837.273,596.364,42.727,47.273,55.705,31.018,130.067,0.77,59.196,84,-0.235,-0.368,921,656,132.51,32.141,1.796,0.557,0.963
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0632-0922,804.132,89.269,7.879,92,60,115,838.512,574.267,838.537,574.297,115.374,826.364,552.727,23.636,43.636,44.269,23.128,93.351,0.759,44.583,89,-0.052,-0.279,917,608,106.587,23.636,1.914,0.522,0.955
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0611-1161,1338.843,80.991,10.444,80,47,112,1056.941,556.218,1057.021,556.189,141.932,1030.909,538.182,50,34.545,50.873,33.508,2.301,0.835,51.176,81,0.095,-0.416,1134,617,12.308,34.545,1.518,0.659,0.965
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0363-0973,1357.851,73.285,9.029,75,45,98,885.722,329.514,885.853,329.383,144.412,861.818,309.091,45.455,42.727,53.909,32.07,137.105,0.818,56.371,74,-0.112,-0.465,948,344,142.206,32.784,1.681,0.595,0.966
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0227-1102,893.388,68.959,9.171,72,40,96,1003.657,207.261,1003.918,207.178,127.257,977.273,194.545,50,24.545,50.828,22.379,9.072,0.693,51.594,69,-0.186,0.042,1075,234,14.281,23.891,2.271,0.44,0.948
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0141-0981,1164.463,69.519,8.975,66,38,104,892.49,128.432,892.366,128.316,139.581,864.545,113.636,54.545,29.091,55.118,26.9,11.268,0.751,55.811,69,-0.228,0.112,951,147,12.225,28.41,2.049,0.488,0.96
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0242-1549,1690.083,67.382,11.057,70,23,93,1407,220.318,1407.345,220.17,165.606,1380.909,197.273,54.545,46.364,61.572,34.949,143.461,0.774,63.539,69,-0.562,0.258,1520,223,146.083,37.284,1.762,0.568,0.958
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0610-1382,1461.157,78.505,10.195,80,37,105,1255.751,554.888,1255.969,554.875,148.048,1231.818,534.545,50,40,54.482,34.147,150.243,0.838,55.988,79,-0.466,0.386,1357,593,147.6,36.083,1.595,0.627,0.967
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0454-1723,1211.57,69.156,8.793,67,34,91,1567.518,413.741,1567.404,413.699,145.789,1540.909,395.455,50.909,35.455,54.467,28.322,27.276,0.716,56.283,70,-0.647,0.561,1696,471,31.122,30.085,1.923,0.52,0.944
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0226-1716,1487.603,63.039,9.641,67,13,87,1561.711,206.26,1561.389,206.301,156.294,1531.818,188.182,57.273,35.455,58.15,32.572,13.082,0.765,58.874,64,-0.691,1.288,1685,231,13.392,34.687,1.785,0.56,0.955
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0638-1902,1511.57,62.051,10.48,64,23,92,1728.271,579.356,1728.692,579.539,187.333,1711.818,550.909,35.455,58.182,58.805,32.728,78.93,0.541,60.692,63,-0.636,0.744,1890,670,73.465,35.455,1.797,0.557,0.926
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0832-1760,1181.818,68.026,10.925,69,29,93,1599.402,758.512,1599.579,758.467,137.671,1575.455,739.091,49.091,35.455,51.077,29.46,160.51,0.784,51.184,69,-0.538,0.476,1733,827,160.278,31.46,1.734,0.577,0.946
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:0961-1522,1124.793,75.132,9.902,75,33,102,1383.688,873.713,1384.071,874.024,136.918,1366.364,850,35.455,48.182,51.37,27.879,119.912,0.754,53.265,76,-0.528,0.672,1507,936,117.44,28.427,1.843,0.543,0.949
20,normoxia20,normoxia,Tetrahymena5T1_20degrees_norm_frame_802.0.png:1148-1727,1197.521,65.982,9.158,72,28,93,1570.745,1044.605,1571.128,1044.473,143.255,1546.364,1022.727,47.273,42.727,58.13,26.23,39.733,0.733,58.21,67,-0.597,0.549,1701,1168,38.66,27.103,2.216,0.451,0.959
20,normoxia20,normoxia,Tetrahymena5T2_20degrees_norm_frame_222.0.png:0036-0510,954.545,59.113,5.371,59,38,76,462.58,32.86,462.812,32.988,126.762,442.727,14.545,42.727,36.364,49.76,24.425,141.554,0.746,51.69,59,0.103,0.011,487,19,145.751,25.713,2.037,0.491,0.952
